title,full_text,link,date
Упростят правила для лицензий на алкоголь,"Проект опубликован на федеральном портале.
Сократят сроки рассмотрения заявлений на лицензию по производству и обороту (кроме розничной продажи) этилового спирта, алкогольной и спиртосодержащей продукции с 30 до 20 календарных дней.
Также сокращают перечень документов, необходимых для получения лицензии.
Для производства этилового спирта, алкогольной и спиртосодержащей продукции надо будет такие документы:
Для лицензии на производство, хранение и поставки произведенного вина с защищенным географическим указанием нужно:
КФХ и ИП-сельхозпроизводителям для лицензии на вино достаточно будет вместе с заявлением подать сведения об испытательной лаборатории и документы, подтверждающие статус сельскохозяйственного товаропроизводителя (для ИП).",https://www.klerk.ru/buh/news/537004/,2022-10-07
Российского производителя суперкомпьютеров признали банкротом,"В сентябре 2021 года основатель компании написал заявление о признании «Т-платформы» банкротом, сообщает «CNews.ru».
Процедура банкротства длилась год.
Причина банкротства – у компании нет имущества для того, чтобы расплатиться по всем долгам.
Восстановить платежеспособность компании также невозможно.
В сентябре 2022 года банкротом признан и основатель компании Всеволод Опанасенко, его могут признать виновным в деле о мошенничестве.",https://www.klerk.ru/buh/news/536948/,2022-10-07
"Если у автомобиля обнаружится производственный дефект, то владельцу пришлют уведомление на Госуслуги. Минцифры запустил новый сервис для автовладельцев","Если у автомобиля обнаружится производственный брак, то его владелец получит уведомление на Госуслугах, сообщается в официальном Telegram-канале Минцифры.
Сервис запустили Минцифры совместно с Росстандартом.
Отзыв автомобилей – это процедура проверки и исправления дефектов, которые обнаружил производитель после продажи авто.
Для устранения неисправностей автопроизводители отзывают автомобили у владельцев.
Чтобы получить такое уведомление, нужно:
В уведомлении будет указано, по какой причине отзывают автомобиль и куда нужно обратиться за ремонтом.",https://www.klerk.ru/buh/news/536968/,2022-10-07
"За утечку персональных данных будут штрафовать не только компанию, но и директора","Директора оштрафуют на 200 — 400 тыс. рублей за утечку данных от 10 тыс. до 100 тыс. пользователей.
Для юрлиц и ИП наказание за такое нарушение составит 0,02% от оборота, но не менее 1 млн рублей.
Если допустили утечку базы, в которой содержится больше 100 тыс. записей, штраф будет от 1% до 3% от оборота.
При этом штрафовать от оборота будут, если утечка базы данных объемом от 10 тыс. до 100 тыс. записей позволяет определить принадлежность этих данных не менее чем тысяче конкретных субъектов.
Если объем утечки более 100 тысяч — то 10 тыс. субъектов.
Таким образом, если не удастся идентифицировать достаточное количество субъектов, штрафов не будет, пишут «Ведомости».",https://www.klerk.ru/buh/news/536990/,2022-10-07
"Повестка работников или директора вызывает у бухгалтеров панику. Рассказываем, как чувствовать себя спокойнее","Конечно, тревогу можно объяснить личными переживаниями. Однако для всех точно будет спокойнее, если бухгалтер как минимум в курсе процедуры оформления сотрудников в такой экстренной ситуации.
На Клерке прошел вебинар про воинский учет, где эксперт по трудовым отношениям и по учету кадрам Елена Пономарева объяснила последовательность действий работодателя в связи с мобилизацией сотрудников. Сейчас он доступен в записи.
На вебинаре рассказали:
Изучить полную программу курса и получить запись >>>",https://www.klerk.ru/buh/news/536988/,2022-10-07
Утвердили квоты на иностранных работников в 2023 году,"Опубликовано постановление Правительства от 03.10.2022 № 1751 с допустимой долей иностранных работников в 2023 году.
Смотрите квоты в нашей таблице.
Код ОКВЭД
Наименование деятельности
Квота
Исключения
01.13.1
Выращивание овощей
50%
Удмуртская Республика — 0%;
Приморский край — 40%;
Астраханская область;
Волгоградская область
02
Лесоводство и лесозаготовки
50%
Приморский край — 20%
16
Обработка древесины и производство изделий из дерева и пробки, кроме мебели, производство изделий из соломки и материалов для плетения
50%
Рязанская область — 90%
Раздел F
Строительство
80%
Республика Бурятия;
Республика Дагестан — 50%;
Краснодарский край — 50%; Амурская область;
Москва
46.73.1
Торговля оптовая древесным сырьем и необработанными лесоматериалами
50%

46.73.2
Торговля оптовая пиломатериалами
50%

47.25.1
Торговля розничная алкогольными напитками, включая пиво, в специализированных магазинах
15%

47.26
Торговля розничная табачными изделиями в специализированных магазинах
15%

47.73
Торговля розничная лекарственными средствами в специализированных магазинах (аптеках)
0%

47.8
Торговля розничная в нестационарных торговых объектах и на рынках
0%

47.99
Торговля розничная прочая вне магазинов, палаток, рынков
0%

49.3
Деятельность прочего сухопутного пассажирского транспорта
24%
Краснодарский край — 0%;
Приморский край — 15%;
Удмуртская Республика (49.31, 49.32) — 0%
49.41
Деятельность автомобильного грузового транспорта
24%
Краснодарский край — 0%;
Приморский край —10%
68.32
Управление недвижимым имуществом за вознаграждение или на договорной основе
70%

81
Деятельность по обслуживанию зданий и территорий
70%

93.19
Деятельность в области спорта прочая
25%

",https://www.klerk.ru/buh/news/536985/,2022-10-07
"Если вы утратили трудоспособность, у вас болеют родственники или в регионе стихийное бедствие, вы можете не явиться в военкомат","Уважительными причинами неявки по повестке в военкомат считаются:
Важно подтвердить их документально, сообщается на портале «Объясняем.рф».
После окончания срока действия уважительной причины гражданин должен явиться с повесткой в военкомат.",https://www.klerk.ru/buh/news/536964/,2022-10-07
Новые санкции: ЕС закрыл россиянам доступ к криптокошелькам,"ЕС ввел восьмой пакет санкций против России.
В новом пакете санкций вводится запрет на обслуживание криптокошельков граждан и резидентов РФ.
В апреле Евросоюз уже вводил криптовалютные санкции, запрещающие россиянам держать на европейских криптосчетах больше 10 тыс. евро.
В новом пакете санкций также:",https://www.klerk.ru/buh/news/536980/,2022-10-07
Хакеры могут получить доступ к личным данным через WhatsApp,"Основатель Telegram Павел Дуров сообщил о проблемах в безопасности мессенджера WhatsApp, пишет «ТАСС».
Хакеры могут получить полный доступ к личным данным пользователя на телефоне.
На прошлой неделе компания обнаружила проблемы в системе безопасности WhatsApp.",https://www.klerk.ru/buh/news/536958/,2022-10-07
Больше стран будут обмениваться финансовой информацией с РФ,"Проект опубликован на федеральном портале.
В перечень добавили такие страны:
Из перечня исключили такие страны и территории:
Таким образом, число стран и территорий, которые обмениваются с Россией финансовой информацией, увеличится до 96, куда входят 85 государств и 11 территорий.
Сейчас в списке 83 государства и 12 территорий.",https://www.klerk.ru/buh/news/536976/,2022-10-07
"Коды новых субъектов РФ будут 90, 93, 94, 95","Проекты опубликованы на федеральном портале. Один проект касается автомобилей, другой — воздушных транспортных средств.
Коды такие:
Между тем МВД разместило проект с кодами для автомобильных номеров. Коды предлагают такие:",https://www.klerk.ru/buh/news/536970/,2022-10-07
"Если мобилизованный самостоятельно купил обмундирование для прохождения военной службы, то деньги не компенсируют","Покупка мобилизованным дополнительных элементов формы и экипировки, медикаментов является его личной инициативой, сообщается на портале «Объясняем.рф».
Власти не будут компенсировать мобилизованным затраты на покупку дополнительного комплекта одежды или медикаментов.
После объявления частичной мобилизации спрос на военную одежду резко повысился, а ФАС уже проверяет обоснованность поднятия цен в магазинах и маркетплейсах на термобелье, фонарики и т.д.",https://www.klerk.ru/buh/news/536960/,2022-10-07
OZON тестирует возможность оплачивать товары после доставки. Но не на все категории,"Оплатить при получении можно заказ на сумму не больше 100 тыс. руб.
Функция недоступна, если товар едет из-за рубежа, если его доставляет сам продавец и для ювелирных изделий.
Сейчас провести оплату за товар на маркетплейсе нужно сразу после оформления заказа.
Российские интернет-магазины раньше принимали оплату при получении товара.
К концу 2019 года больше 73% покупателей оплачивали товар сразу, поэтому от возможности оплатить товар при получении отказались.
В 2022 году тренды возвращаются.",https://www.klerk.ru/buh/news/536942/,2022-10-07
Запрашивать уведомление на уплату имущественных налогов надо будет по новой форме,"Для этого надо оформить заявление о выдаче налогового уведомления.
Форму этого заявления обновят. На федеральном портале опубликован проект ФНС.
Уведомление выдают в срок не позднее 5 дней со дня получения заявления о его выдаче.
Сейчас активно идет кампания по рассылке налоговых уведомлений за 2021 год. На конец сентября было направлено 68,4 млн уведомлений. Из них:
На сайте ФНС размещена промо-страница про налоговые уведомления за 2021 год.",https://www.klerk.ru/buh/news/536961/,2022-10-07
❗ Прощение кредитного долга пострадавшим в СВО не облагается НДФЛ,"Речь идет о п. 46 ст. 217 НК. По этой норме не облагаются НДФЛ доходы в связи с прекращением полностью или частично обязательства по уплате задолженности, доходы в виде матвыгоды, а также иные доходы в денежной и натуральной формах, полученные налогоплательщиками, пострадавшими:
Кроме того, аналогичные доходы членов семей таких граждан тоже не облагаются НДФЛ (в связи с указанными событиями).
Таким образом, доходы в виде списанной задолженности по кредиту, полученные гражданами, пострадавшими в результате проведения СВО на территориях ЛДНР и Украины, и членами их семей, освобождаются от НДФЛ.
Такое разъяснение дано в письме Минфина от 22.09.2022 № 03-04-07/91574.",https://www.klerk.ru/buh/news/536957/,2022-10-07
В Европе еще можно снять наличные с карты UnionPay,"Deutsche Bank в Германии продолжает принимать в своих банкоматах карты UnionPay, сообщают «РИА Новости».
В испанских банках CaixaBank, BBVA, Santander и Cajamar тоже можно снять наличные с карты UnionPay.
С понедельника карты UnionPay перестали обслуживать в Финляндии.
Вчера россияне столкнулись с проблемами со снятием наличных по картам китайской платежной системы в Чехии и Испании.",https://www.klerk.ru/buh/news/536939/,2022-10-07
"Россияне пытались незаконно вывезти наличные деньги за рубеж в два раза чаще, чем в прошлом году","В основном рубли пытались увезти в Турцию, Узбекистан, Таджикистан и ОАЭ.
Общая сумма нарушений составила 160,5 млн руб., что на 63% больше, чем в аналогичном периоде 2021 года, сообщают «Известия».
В 2021 году за такой же период было выявлено всего 288 случаев, в этом году – на 93% больше.
Люди не декларируют или неверно указывают сумму перевозимых денег.
Некоторые нарушают запрет не вывозить больше 10 тыс. долларов.
За такие нарушения грозит штраф в размере до 15-кратной суммы нелегально перевозимых денег или лишение свободы на срок до 4 лет.",https://www.klerk.ru/buh/news/536937/,2022-10-07
Мобилизованные жители Подмосковья получат разово 200 тыс. рублей,"Мобилизованные после 21 сентября жители Подмосковья получат разово 200 тыс. руб., сообщается в официальном Телеграм-канале губернатора Московской области.
Деньги поступят после первой зарплаты автоматически.
Для детей мобилизованных власти предложили бесплатное посещение детского сада, бесплатные завтраки и обеды для школьников, бесплатная продленка и муниципальные секции.
Дополнительные меры поддержки семей мобилизованных предусмотрели и в Москве.",https://www.klerk.ru/buh/news/536941/,2022-10-07
Отсрочка появилась у аспирантов и ординаторов. Опубликован новый указ президента,"В указе уточнили, что отсрочка по мобилизации будет предоставлена:
Требования нового указа  работают задним числом, с 21 сентября 2022 года, когда в России была объявлена частичная мобилизация.",https://www.klerk.ru/buh/news/536956/,2022-10-07
В статформе П-4 мобилизованные работники не входят в среднесписочную численность,"Такое разъяснение дает Росстат.
В форме № П-4 (НЗ) «Сведения о неполной занятости и движении работников» такие работники включаются в численность работников списочного состава на конец отчетного квартала (строка 11 графа 1) и не включаются в численность выбывших (строка 07 графа 1).

В отчете по форме № П-4 «Сведения о численности и заработной плате работников» призванные по мобилизации и добровольцы в среднесписочной численности (графа 2) не отражаются.

При этом, начисленные им после приостановления трудового договора суммы (например, премии по итогам работы за год), надо отразить в фонде заработной платы, начисленной работникам несписочного состава (графа 10).

А вот те, кто временно принят на место мобилизованного, учитываются как в списочной, так и в среднесписочной численности.",https://www.klerk.ru/buh/news/536931/,2022-10-07
IT-стартапы могут получить аккредитацию без условия о профильной выручке 30%,"Скоро Минцифры утвердит перечень направлений деятельности, которые входят в лимит 30% для аккредитации.
Если компания создана менее 3 лет назад, и ее выручка за все время менее 1 млн рублей, она может подать заявление на аккредитацию без учета условия по доле доходов.
Но к заявлению надо приложить выписку из реестра стартапов.
Впрочем, пока такой реестр есть только в Москве. Поэтому Минцифры будет требовать такую выписку только от московских компаний, уточнил глава ведомства Максут Шадаев.
Однако в ближайшие 1 — 2 месяца такие реестры заведут и в других регионах. Такие рекомендации уже даны.",https://www.klerk.ru/buh/news/536932/,2022-10-07
📜 Бухгалтеры распечатывают электронные отчеты и складывают их в папку,"Обсуждение на эту тему затеяли наши подписчики в канале «Красный уголок бухгалтера».
Некоторые хранят электронные отчеты в электронном виде, а кто-то не просто распечатывает их, но еще и подписывает каждый отчет директором, чтобы тот знал, сколько отчетов делает бухгалтер.
Мы решили провести опрос на эту тему. Приглашаем вас принять в нем участие.
",https://www.klerk.ru/buh/news/536918/,2022-10-07
❗ Получить и сохранить аккредитацию смогут только IT-компании с высокой зарплатой или с ПО из реестра,"Глава Минцифры Максут Шадаев, выступая на вебинаре, сказал, что понимает всю боль и расстройство бизнеса по этому поводу.
Изначально предлагали установить критерий средней зарплаты по отрасли. Но в итоге согласовали среднюю по экономике в целом, что более выгодно для бизнеса.
Причем бизнесу дают право выбора — сравнивать зарплату своих сотрудников со средней по стране или по региону.
Например, если в регионе высокие зарплаты, то можно ориентироваться на зарплату по стране (которая ниже, чем в регионе).
При расчете средней зарплаты в компании не будут учитывать декретниц и работников по договорам ГПХ, сказал Шадаев.
Но режим работы сотрудников неважен.
И смотреть будут на зарплату в целом по компании, а не только по айтишникам.
Так что сложат зарплату программистов, бухгалтера, уборщицы и определят среднюю по фирме, которая должна быть выше средней по стране или региону.
Среднюю по региону и РФ берут по данным Росстата.
Таким образом, у IT-компаний будет стимул повышать зарплату сотрудников, чтобы пользоваться налоговыми льготами, мораторием на проверки и прочими преференциями.
Впрочем, есть вариант получить аккредитацию без учета зарплаты.
Для этого надо, чтобы компания разработала ПО и внесла его в реестр российского ПО.
«Делайте классные проекты, вносите их в реестр, и тогда критерий по зарплате учитываться не будет», — сказал Максут Шадаев.
Новый порядок утвержден постановлением Правительства от 30.09.2022 № 1729.
В компании DDoS-Guard «Клерку» пояснили, что в данном случае, корректно говорить не о двух разных способах аккредитации, а о новом подходе Минцифры к IT-организациям.
Во-первых, обращается существенное внимание на регистрацию программного обеспечения в реестре. Это, с одной стороны, влечет бОльшую прозрачность функционала ПО (раскрывается при регистрации), а с другой стороны – существенно пополнит копилку зарегистрированного ПО в стране. Во-вторых, в Минцифры обратили более пристальное внимание на содержание сайтов IT-компаний. Очевидно, что принцип продажи «as is» будет существенно скорректирован, а необходимость в инструкциях для пользователя – повысится. Мы в DDoS-Guard уже много лет ведем так называемую «Базу знаний», где публикуем подробные инструкции по каждому сервису.
Наконец, Минцифры, как считают эксперты, разграничивает подход к продаже ПО: компания может предоставлять информационные услуги на базе ПО и собственной инфраструктуры или предоставлять само ПО для персональных компьютеров пользователей.
Причем именно для последнего способа и сделана оговорка-исключение по заработной плате сотрудников: это откроет дорогу небольшому (по функционалу) ПО и позволит IT-специалистам разрабатывать свое ПО и получать вознаграждение за свой труд.",https://www.klerk.ru/buh/news/536930/,2022-10-07
QIWI Business запустил автоматическую оплату налога за самозанятых,"Теперь компании, подключенные к сервису, могут не беспокоиться об уплате налога за самозанятого, с которым сотрудничают.
QIWI дает возможность открыть налоговую копилку, куда автоматически зачисляется налоговая сумма в момент перечисления денег самозанятому. В начале каждого отчетного периода QIWI получает от ФНС сумму к уплате налога за самозанятого и направляет деньги со счетов в налоговую.
Каждый самозанятый при этом предварительно однократно подтверждает свое согласие на все последующие удержания средств к уплате в сервисе «Мой налог».
Раньше компании-заказчики должны были самостоятельно платить налог за самозанятых, а QIWI автоматически отправлял чеки в ФНС. Большинство банков, когда делают массовые выплаты, требуют, чтобы клиенты получали деньги на карты их банка. У QIWI такого требования нет: оплату налога компания проводит с помощью API на любые карты.
Сегодня в сервисах QIWI Business предприниматели могут:",https://www.klerk.ru/buh/news/536911/,2022-10-07
"При сдаче в аренду жилья можно получить стандартный вычет на ребенка. Но только за месяцы, когда был доход","Вычет на ребенка дают до месяца, когда доход превысит 350 тыс. рублей.
Если сдавать квартиру организации, то она будет налоговым агентом по НДФЛ, и она же по заявлению предоставит стандартный вычет. Если агент вычет не дал, его можно заявить в декларации 3-НДФЛ после окончания года.
Если сдавать квартиру физлицу, то он не будет налоговым агентом. Платить и декларировать налог надо будет самостоятельно.
В декларации 3-НДФЛ можно заявить и стандартный вычет.
Но УФНС по г. Москве в письме от 21.09.2022 № 7700-00-11-2022/002383@ предупреждает, что вычет будет только за те месяцы, в которых был доход.
Если весь доход перечислили одной суммой, то только за этот один месяц и можно будет заявить стандартный вычет.
Таким образом, если человек не работает, не зарегистрирован как ИП, имеет ребенка и сдает в аренду другому физлицу квартиру, он имеет право на получение стандартного налогового вычета по НДФЛ за те месяцы, в которых был получен доход.
Такой же вывод есть в письме Минфина от 29.10.2014 № 03-04-05/54901.",https://www.klerk.ru/buh/news/536915/,2022-10-07
У аккредитованной IT-компании обязательно должен быть свой сайт,"Новый порядок аккредитации утвержден постановлением Правительства от 30.09.2022 № 1729.
В ходе проверок Минцифры будет внимательно изучать сайт компании, предупредил Шадаев в ходе вебинара.
Возможно, проверяющие даже будут слать через сайт какие-то запросы, коммерческие предложения, чтобы убедиться, что компания действительно работает в IT-сфере.
По новому порядку аккредитации на сайте должна быть такая информация:",https://www.klerk.ru/buh/news/536929/,2022-10-07
⚡ Расширят перечень кодов ОКВЭД для аккредитации IT-компаний,"Новый порядок утвержден постановлением Правительства от 30.09.2022 № 1729.
Сейчас в перечне 31 код, из которых 13 должны идти только в комплекте с дополнительными кодами.
Полный перечень кодов ОКВЭД смотрите в нашей таблице.
Но скоро в это постановление внесут поправки. Расширят перечень кодов ОКВЭД.
Об этом сегодня заявил глава Минцифры Максут Шадаев в ходе вебинара.
В частности, добавят такие коды:
Кстати, коды ОКВЭД из перечня важны только для тех компаний, которые будут получать аккредитацию. Уже аккредитованным менять основной ОКВЭД, подстраиваясь под перечень, не надо, уточнил глава ведомства.
В юридическом отделе DDoS-Guard полагают, что расширение ОКВЭД, вероятно, является началом попыток категорирования IT-организаций по различным группам разрабатываемого ПО/ IT-продуктам.
После оценки статистики от Минцифры могут последовать и дополнительные меры поддержки – например, для индустрии компьютерных игр или офисного программного обеспечения.",https://www.klerk.ru/buh/news/536928/,2022-10-07
Доступ к сайту криптовалютной биржи ОКХ заблокирован,"Основанием для блокировки стало решение Генпрокуратуры, сообщает «РБК».
Сейшельская биржа OKX— это одна из платформ, не вводивших санкции против россиян.
На платформе представлено более 350 криптоактивов.
Ранее некоторые компании начали проводить операции по расчетам с недружественными странами в цифровой валюте.",https://www.klerk.ru/buh/news/536899/,2022-10-07
АЛРОСА исключили из восьмого пакета санкций ЕС,"ЕС исключили АЛРОСА из восьмого пакета санкций, сообщает «Ъ».
С февраля компания находится под санкциями США.
Санкции уже сократили экспорт алмазов.
Бельгийские дипломаты высказались против внесения АЛРОСА в санкционный список, потому что это приведет к потере тысяч рабочих мест в стране.",https://www.klerk.ru/buh/news/536894/,2022-10-07
Российские компании уже проводят трансграничные расчеты криптовалютой. Хотя законодательной базы еще нет,"В основном цифровые валюты используются для расчетов с недружественными странами, сообщают «Известия».
Такие расчеты используют при поставках экспортных товаров и импорте комплектующих для производства.
Регулирование сделок с использованием цифровой валюты может заработать только в 2023 году.
Но Центробанк не планирует разрешать свободное обращение криптовалют в России.",https://www.klerk.ru/buh/news/536895/,2022-10-07
Кредиты пострадавших от наводнения в Приморском крае реструктурируют,"Банк России рекомендует искать приемлемые варианты погашения долга, сообщается на сайте регулятора.
В особых случаях можно простить долг и не забирать заложенное имущество.
Бюро кредитных историй не должно учитывать такую реструктуризацию, как фактор, ухудшающий кредитную историю человека.
6 сентября на Приморье обрушился тайфун «Хиннамнор», который по информации местного ГУ МЧС РФ, повредил 26 мостов, подтопил 186 домов и 540 приусадебных участков.
",https://www.klerk.ru/buh/news/536898/,2022-10-07
"В новых регионах России на автомобильных номерах будут коды 80,81,84 и 85","Законопроект опубликован на федеральном портале.
Цифровые коды регионов распределят так:
Коды 171 и 172, которые использовались на автомобильных номерах дипломатических представителей ДНР и ЛНР, из списка исключат.",https://www.klerk.ru/buh/news/536886/,2022-10-07
Повестки не будут приходить через Госуслуги. Сотрудникам с бронью не будут присваивать QR-коды,"Повестки в рамках частичной мобилизации не будут направлять через портал Госуслуг, сообщается в официальном Телеграм-канале Минцифры.
Глава Минцифры сообщил, что QR-коды для сотрудников, у которых есть бронь, не имеют оснований.
Сотрудники, которым положена бронь в рамках ЧМ, должны получить удостоверение.",https://www.klerk.ru/buh/news/536879/,2022-10-07
Бывших школьных хулиганов много среди охранников и директоров компаний. А вот бухгалтеры вели себя в школе хорошо,"Всего 11% бухгалтеров признались, что вели себя в школе плохо, сообщает SuperJob.
33% главбухов вели себя отлично, а 45% – хорошо.
Средний балл у бухгалтеров в школе равен 4,24.
Четверть директоров сообщили, что вели себя в школе удовлетворительно и 33% – хорошо.
Средний балл в школе у руководителей – 3,87.
Бухгалтеры хорошо учились не только в школе, но и продолжают отлично учиться в Центре обучения Клерка.",https://www.klerk.ru/buh/news/536865/,2022-10-07
"Бухгалтер должен выйти на работу в выходной, если надо уволить сотрудника","Роструд заявляет, что в такой ситуации руководитель должен привлечь бухгалтера к работе в его выходной день.
По статье 140 ТК РФ при прекращении трудового договора выплата всех сумм, причитающихся работнику, производится в день его увольнения.",https://www.klerk.ru/buh/news/536904/,2022-10-07
За найденную уязвимость на Госуслугах можно будет получить вознаграждение,"Многие компании задумываются и укрепляют информационную безопасность, сообщает «vc.ru».
Bug bounty – вознаграждение за ошибку.
Программа, которая предусматривает бонусы за нахождение багов и уязвимостей в работе ПО.
Госуслуги часто попадают под хакерские атаки, поэтому Минцифры планирует легализовать выплаты белым хакерам за поиск ошибок в работе сервиса.",https://www.klerk.ru/buh/news/536874/,2022-10-07
"Крупнейший автодилер расширяет штат, чтобы продавать подержанные автомобили эмигрантов","Компания ищет сотрудников в столице и регионах, пишет «Ъ».
Востребованы специалисты по выкупу б/у автомобилей и специалисты автосервиса.
Желающих продать свои автомобили после объявления о частичной мобилизации увеличилось втрое.
Автодилер планирует нанять около 1 тыс. человек для расширения бизнеса в Москве и Подмосковье.",https://www.klerk.ru/buh/news/536852/,2022-10-07
⚡ Аспирантам и вечерникам дали отсрочку от частичной мобилизации. Указ подписал президент,"Отсрочка по мобилизации распространяется еще и на аспирантов, и слушателей духовных учреждений.
На встрече с лауреатами и финалистами всероссийского конкурса «Учитель года» вышло видеообращение президента. Путин сказал, что сегодня приходится вносить коррективы в правовую базу, потому что Минобороны вовремя не внесло списки тех, кто не подпадает под мобилизацию.
Президент сообщил, что подписал документы об отсрочке от мобилизации для тех, кто учится в вечернее время, а также для аспирантов. На сайте Кемля пока документов нет.
Напомним, что президент уже подписывал указ об отсрочке для студентов очных и очно-заочных отделений.",https://www.klerk.ru/buh/news/536905/,2022-10-07
